estado,cod_mun6,municipio,periodo,casos_total,pop_pessoa_ano,incidencia_media_anual,incidencia_mediana_anual,incidencia_periodo_100mil_pessoa_ano,log_inc_periodo_mais1
SP,350360,AREIOPOLIS,2016–2019,6,41185,14.621358271307647,14.594279042615295,14.568410829185382,2.7452439144316196
SP,350360,AREIOPOLIS,2020–2024,18,50950,35.371108481847045,39.34297236156192,35.328753680078506,3.5926095401142057
SP,350370,ARIRANHA,2001–2005,0,38923,0.0,0.0,0.0,0.0
SP,350370,ARIRANHA,2006–2010,2,41614,4.840161532304689,0.0,4.806074878646609,1.7589047622892737
SP,350370,ARIRANHA,2011–2015,2,41506,4.890092481333357,0.0,4.818580446200549,1.7610563224050308
SP,350370,ARIRANHA,2016–2019,3,31776,9.549882886874896,6.325110689437065,9.441087613293051,2.345748754546883
SP,350370,ARIRANHA,2020–2024,3,38311,7.790845329117398,0.0,7.830649160815431,2.178228529559721
SP,350380,ARTUR NOGUEIRA,2001–2005,19,180714,10.462428756310711,5.866478939340608,10.51385061478358,2.4435507119453406
SP,350380,ARTUR NOGUEIRA,2006–2010,19,208697,8.951845609586359,11.318106707110035,9.104107869303343,2.3129420608921674
SP,350380,ARTUR NOGUEIRA,2011–2015,19,229507,8.309370593248266,6.536802196365539,8.278614595633249,2.2277122463896992
SP,350380,ARTUR NOGUEIRA,2016–2019,29,194402,14.8194200089339,12.37392961822639,14.917542000596702,2.767421771548358
SP,350380,ARTUR NOGUEIRA,2020–2024,50,257883,19.163427786957676,23.32089552238806,19.388637482889525,3.0149777595429055
SP,350390,ARUJA,2001–2005,123,317771,38.87752510621628,37.78397015066358,38.70711927771886,3.6815304985106807
SP,350390,ARUJA,2006–2010,110,357488,30.784107638376877,30.80533959219598,30.7702636172403,3.4585307459253216
SP,350390,ARUJA,2011–2015,116,388503,29.94460866603714,26.37756851573422,29.858199293184352,3.4294024943959975
SP,350390,ARUJA,2016–2019,98,328273,29.873641061547428,30.112135800710206,29.85320145123114,3.429240519723446
SP,350390,ARUJA,2020–2024,158,435141,36.39386366960533,36.64519179620545,36.31006960962079,3.6192632529408084
SP,350395,ASPASIA,2001–2005,1,9226,10.840108401084011,0.0,10.838933448948623,2.471393545073098
SP,350395,ASPASIA,2006–2010,1,9096,10.995052226498077,0.0,10.993843447669306,2.484393472107298
SP,350395,ASPASIA,2011–2015,0,9086,0.0,0.0,0.0,0.0
SP,350395,ASPASIA,2016–2019,2,7318,27.330036898164053,27.262813522355508,27.329871549603716,3.343916779755327
SP,350395,ASPASIA,2020–2024,1,9247,10.678056593699946,0.0,10.814318157240185,2.469312199048933
SP,350400,ASSIS,2001–2005,130,447771,28.986719172575512,24.997159413702988,29.032697517257706,3.4022867053755075
SP,350400,ASSIS,2006–2010,207,467587,44.30574652490779,39.17088297698711,44.26983641546921,3.812640947910727
SP,350400,ASSIS,2011–2015,209,483379,43.20348785195178,45.03305835874972,43.23729413151999,3.7895681919511173
SP,350400,ASSIS,2016–2019,124,396058,31.32976384593997,31.802156473628564,31.3085457180514,3.475331768549548
SP,350400,ASSIS,2020–2024,198,510273,38.705193518657595,34.88244615645276,38.802758523378664,3.68393621952122
SP,350410,ATIBAIA,2001–2005,175,578525,30.275076599930134,29.013704708753608,30.249340996499722,3.4419982878480444
SP,350410,ATIBAIA,2006–2010,134,617015,21.618255121964218,21.883079516627088,21.71746229832338,3.123133892998594
SP,350410,ATIBAIA,2011–2015,144,669983,21.470604961304907,20.514022799871054,21.493082660306307,3.1132078246221138
SP,350410,ATIBAIA,2016–2019,174,583233,29.87859271463607,30.787514733551397,29.833702825457404,3.428608339306816
SP,350410,ATIBAIA,2020–2024,239,795477,29.95162373908687,31.317188920942165,30.04486616206377,3.4354334537128226
SP,350420,AURIFLAMA,2001–2005,17,68581,24.77494383795148,21.98124267291911,24.78820664615564,3.2499172806842855
SP,350420,AURIFLAMA,2006–2010,13,70309,18.53306960314894,21.44082332761578,18.48980927050591,2.969891727453418
SP,350420,AURIFLAMA,2011–2015,9,70365,12.777621402041905,14.125291334133767,12.790449797484545,2.6239763089298687
SP,350420,AURIFLAMA,2016–2019,9,55525,16.200911472215935,17.96084345785968,16.20891490319676,2.8454275578694355
SP,350420,AURIFLAMA,2020–2024,8,68857,11.634751598828561,7.259001161440186,11.618281365728974,2.535146664458046
SP,350430,AVAI,2001–2005,2,23511,8.57223080343378,0.0,8.506656458678917,2.2519922331059066
SP,350430,AVAI,2006–2010,0,24421,0.0,0.0,0.0,0.0
SP,350430,AVAI,2011–2015,1,24178,4.1017227235438884,0.0,4.135991397137894,1.6362728913741649
SP,350430,AVAI,2016–2019,0,18625,0.0,0.0,0.0,0.0
SP,350430,AVAI,2020–2024,2,22583,8.848225195453352,0.0,8.856219279989372,2.2881026549192174
SP,350440,AVANHANDAVA,2001–2005,20,47578,42.36181631772092,53.89673385792821,42.03623523477237,3.7620424407166397
SP,350440,AVANHANDAVA,2006–2010,77,53849,142.73849542466718,152.38095238095238,142.99244182807482,4.969760810893458
SP,350440,AVANHANDAVA,2011–2015,88,56490,155.7685280199112,141.66814237648308,155.77978403257214,5.054842171240633
SP,350440,AVANHANDAVA,2016–2019,65,45123,144.0451736080961,124.10800344048097,144.05070584845865,4.977083376797963
SP,350440,AVANHANDAVA,2020–2024,56,56589,98.83731949425207,96.91629955947137,98.95916167453039,4.604761719322244
SP,350450,AVARE,2001–2005,150,391805,38.32458847694941,40.83924651590178,38.284350633606,3.670826236864238
SP,350450,AVARE,2006–2010,175,408023,42.95493263987277,47.33079241710884,42.889739058827566,3.781680558337916
SP,350450,AVARE,2011–2015,153,426531,35.94036507411612,35.83587170757929,35.87078078732847,3.6074193887869077
SP,350450,AVARE,2016–2019,102,355911,28.606858841987307,25.96249760560493,28.658850105784875,3.389760566766902
SP,350450,AVARE,2020–2024,152,466361,32.52211285184832,30.454975581635647,32.592776840258935,3.514311068866429
SP,350460,BADY BASSITT,2001–2005,6,61994,9.803050263610789,8.261049153242462,9.678355969932575,2.3682188862832074
SP,350460,BADY BASSITT,2006–2010,4,69707,5.510876017954193,0.0,5.738304617900641,1.9078083529118057
SP,350460,BADY BASSITT,2011–2015,12,85578,13.681818311033163,11.717148046165564,14.022295449765126,2.7095354608753057
SP,350460,BADY BASSITT,2016–2019,17,86429,19.82172552988107,21.31634736321687,19.669323953765517,3.028650666519496
SP,350460,BADY BASSITT,2020–2024,41,134686,29.804682942282305,34.5913037462382,30.441174286859805,3.4481183169544694
SP,350470,BALBINOS,2001–2005,1,9056,9.0702947845805,0.0,11.042402826855124,2.488433990305969
SP,350470,BALBINOS,2006–2010,89,15207,554.6281962538326,564.9717514124294,585.2567896363516,6.373757901162681
SP,350470,BALBINOS,2011–2015,175,18737,933.4645295621837,952.8851244044469,933.9808934194374,6.840526094234371
SP,350470,BALBINOS,2016–2019,228,15266,1494.4762944277195,1561.8398569485519,1493.5150006550505,7.309557018913533
SP,350470,BALBINOS,2020–2024,164,19502,840.1195312164884,800.8266597778351,840.9393908317096,6.735708029266328
SP,350480,BALSAMO,2001–2005,7,37889,18.450961940024026,25.843132187621137,18.475019134841247,2.969132574289898
SP,350480,BALSAMO,2006–2010,5,39950,12.571153263815196,12.784454103809768,12.515644555694617,2.603847870466485
SP,350480,BALSAMO,2011–2015,6,42494,14.187255085792179,11.92890373374687,14.119640419823975,2.715994588710923
SP,350480,BALSAMO,2016–2019,2,36124,5.500346736002172,5.425935973955507,5.536485439043296,1.8773996263791561
SP,350480,BALSAMO,2020–2024,6,47981,12.398002136194458,20.296326364927946,12.50494987599258,2.6030562757228877
SP,350490,BANANAL,2001–2005,50,49318,101.11845513357922,110.95420617308856,101.38286224096679,4.628719337670946
SP,350490,BANANAL,2006–2010,15,50596,29.54625212225583,9.781864423359092,29.64661238042533,3.422522130349648
SP,350490,BANANAL,2011–2015,11,50795,21.705530579692585,9.84348853233586,21.65567477113889,3.120410362320831
SP,350490,BANANAL,2016–2019,43,40254,106.88709606583377,114.35323754476018,106.82168231728525,4.680478772918725
SP,350490,BANANAL,2020–2024,32,50118,63.88535981704712,59.35305173607676,63.84931561514826,4.172066357355159
SP,350500,BARAO DE ANTONINA,2001–2005,3,14438,20.936655640955667,0.0,20.778501177448398,3.0809232986744286
SP,350500,BARAO DE ANTONINA,2006–2010,3,15246,19.397070571682526,0.0,19.67729240456513,3.029036112855864
SP,350500,BARAO DE ANTONINA,2011–2015,1,16078,6.220839813374805,0.0,6.219679064560268,1.9768105010248351
SP,350500,BARAO DE ANTONINA,2016–2019,1,13478,7.3811632713315625,0.0,7.419498441905327,2.130550259010347
SP,350500,BARAO DE ANTONINA,2020–2024,7,17675,39.54732648061426,28.32058906825262,39.603960396039604,3.7038656085508
SP,350510,BARBOSA,2001–2005,13,30275,42.90906335686512,48.95561357702349,42.93971924029728,3.782818677320604
SP,350510,BARBOSA,2006–2010,8,32176,25.022047478761866,15.733165512901197,24.86325211337643,3.2528231238813454
SP,350510,BARBOSA,2011–2015,10,31710,31.50400133591459,30.731407498463426,31.5357931251971,3.4823408102492377
SP,350510,BARBOSA,2016–2019,4,23922,16.99795028558451,8.41609156707625,16.72100994900092,2.874750938417401
SP,350510,BARBOSA,2020–2024,2,28451,7.080292611154766,0.0,7.029629889986293,2.0831384359856537
SP,350520,BARIRI,2001–2005,26,145994,17.866990944196502,17.516816143497756,17.80895105278299,2.934332876355705
SP,350520,BARIRI,2006–2010,12,154462,7.756181221467843,6.548359635911204,7.768901088940969,2.1712114951054775
SP,350520,BARIRI,2011–2015,18,157967,11.394748922726729,9.495774380400722,11.394784986737736,2.517275818562815
SP,350520,BARIRI,2016–2019,19,126376,15.034500221561057,11.078052794834463,15.034500221561055,2.7747426646868925
SP,350520,BARIRI,2020–2024,44,159187,27.575317777558563,25.320462098433296,27.640448026534827,3.3548199853546845
SP,350530,BARRA BONITA,2001–2005,55,177073,31.05442486128134,28.198403970335278,31.060636008877694,3.467628985065661
SP,350530,BARRA BONITA,2006–2010,42,176470,23.796633056267634,22.635957218040858,23.80007933359778,3.210846852101214
SP,350530,BARRA BONITA,2011–2015,39,175094,22.261642117195308,25.589991470002843,22.273750099946312,3.1473261203225045
SP,350530,BARRA BONITA,2016–2019,22,138723,15.877668887751028,20.184276998505325,15.85894192022952,2.824881193797154
SP,350530,BARRA BONITA,2020–2024,48,173169,27.75204613330912,29.052876234747238,27.71858704502538,3.3575445453731727
SP,350535,BARRA DO CHAPEU,2001–2005,6,24811,24.248863441280683,20.475020475020475,24.182822135343194,3.226162100784777
SP,350535,BARRA DO CHAPEU,2006–2010,1,25811,3.9362330249950803,0.0,3.8743171516020305,1.5839800231726362
SP,350535,BARRA DO CHAPEU,2011–2015,0,26139,0.0,0.0,0.0,0.0
SP,350535,BARRA DO CHAPEU,2016–2019,0,20813,0.0,0.0,0.0,0.0
SP,350535,BARRA DO CHAPEU,2020–2024,3,26026,11.472416747846651,0.0,11.526934603857681,2.52788109443314
SP,350540,BARRA DO TURVO,2001–2005,13,39962,32.59274698437693,37.17932829346883,32.53090435914119,3.5124675317559597
SP,350540,BARRA DO TURVO,2006–2010,13,39017,33.28390100318377,38.446751249519416,33.318809749596326,3.5356935930625455
SP,350540,BARRA DO TURVO,2011–2015,2,37535,5.380683346785042,0.0,5.328360197149327,1.8450411500131239
SP,350540,BARRA DO TURVO,2016–2019,6,28738,20.846671902634732,14.0561320654068,20.878279629758506,3.0854943469377263
SP,350540,BARRA DO TURVO,2020–2024,6,34651,17.366778755414693,14.543339150668993,17.315517589679953,2.907748656256245
SP,350550,BARRETOS,2001–2005,165,531553,30.989004140889953,32.9241333897747,31.041119135815244,3.467020050922704
SP,350550,BARRETOS,2006–2010,208,552098,37.67338953990277,36.781270976818604,37.67447083669928,3.6551797140565223
SP,350550,BARRETOS,2011–2015,195,573088,34.072251708437975,31.64334434990507,34.026187950192636,3.556096008855394
SP,350550,BARRETOS,2016–2019,127,473947,26.81128978076153,26.373901368172895,26.796245149774133,3.3249009450193956
SP,350550,BARRETOS,2020–2024,215,615885,34.75346377973293,32.657060048169164,34.90911452625084,3.5809911497955964
SP,350560,BARRINHA,2001–2005,25,127139,19.68674110496256,15.99360255897641,19.66351788200316,3.0283697242207004
SP,350560,BARRINHA,2006–2010,24,137943,17.406454712133165,18.729397662571174,17.398490680933428,2.9122686330403025
SP,350560,BARRINHA,2011–2015,31,146792,21.08885670325151,20.642675290717676,21.118317074499974,3.0964060921368137
SP,350560,BARRINHA,2016–2019,34,122782,27.653854083556972,29.065385916322963,27.691355410402178,3.356595872181707
SP,350560,BARRINHA,2020–2024,45,161144,27.814520700302342,27.580289286589853,27.925333862880407,3.364717815377187
SP,350570,BARUERI,2001–2005,622,1087890,57.351628572439644,56.08370262765938,57.17489819742805,4.063453959250048
SP,350570,BARUERI,2006–2010,556,1169614,47.50042566124847,47.62185716814309,47.53705068509782,3.8823274379476778
SP,350570,BARUERI,2011–2015,581,1289594,45.15044722862875,44.476236717357224,45.05293914208658,3.8297915856827527
SP,350570,BARUERI,2016–2019,488,1142873,42.72904227689028,42.375939954908276,42.699407545720305,3.777334544703472
SP,350570,BARUERI,2020–2024,717,1581858,45.211835331367695,40.40835062810741,45.32644523086143,3.8357129693288545
SP,350580,BASTOS,2001–2005,10,102725,9.733268311793434,4.867364322219518,9.734728644439036,2.373484153362357
SP,350580,BASTOS,2006–2010,16,102368,15.628491146075064,19.52362358453729,15.629884338855891,2.8112013382110708
SP,350580,BASTOS,2011–2015,6,103525,5.799948015249631,4.829751267809708,5.795701521371649,1.9162902830941035
SP,350580,BASTOS,2016–2019,13,84400,15.420570252540703,16.592691366884136,15.402843601895736,2.7974547101592777
SP,350580,BASTOS,2020–2024,29,107840,26.77575323387315,27.648495461038664,26.891691394658753,3.3283288450016544
SP,350590,BATATAIS,2001–2005,55,263353,20.896230143477876,20.473877193962068,20.884516219674733,3.0857793648319167
SP,350590,BATATAIS,2006–2010,16,276827,5.813511497334327,5.365286595725655,5.779783041394083,1.9139451016459168
SP,350590,BATATAIS,2011–2015,18,284760,6.3280708238129515,5.238253217160517,6.321112515802781,1.990762299458136
SP,350590,BATATAIS,2016–2019,24,230690,10.393971853168921,12.12067667592611,10.403571893016602,2.433926630273577
SP,350590,BATATAIS,2020–2024,35,293723,11.853205587982714,10.273620766412108,11.91598887387096,2.558465991473465
SP,350600,BAURU,2001–2005,677,1621015,41.77362275169648,43.37197381909944,41.76395653340654,3.7556956107211827
SP,350600,BAURU,2006–2010,774,1690982,45.73614232630496,46.62168700134587,45.77221992901166,3.8452894354181257
SP,350600,BAURU,2011–2015,1136,1762217,64.4228397592153,64.17220667953863,64.46425156493213,4.181504216015756
SP,350600,BAURU,2016–2019,1023,1462216,69.98098743485805,70.60072106272648,69.96230379095839,4.262148803525023
SP,350600,BAURU,2020–2024,1198,1905394,62.80462160161535,63.55047742628543,62.87413521822783,4.156914509774339
SP,350610,BEBEDOURO,2001–2005,88,374405,23.505140439786544,25.381049706782086,23.503959615923932,3.1988347214685517
SP,350610,BEBEDOURO,2006–2010,104,374955,27.738074891553463,29.345462791287062,27.736661732741265,3.3581737198592863
SP,350610,BEBEDOURO,2011–2015,114,376837,30.25272271992906,29.27634205413462,30.251806483970523,3.4420771819986786
SP,350610,BEBEDOURO,2016–2019,106,303474,34.93186027281872,35.640290340802295,34.928857167335586,3.5815407934204466
SP,350610,BEBEDOURO,2020–2024,82,384278,21.350575172441715,19.669293610102148,21.33871832371356,3.106321420630598
SP,350620,BENTO DE ABREU,2001–2005,3,12376,24.335462349957815,39.96802557953637,24.240465416936004,3.2284484771597395
SP,350620,BENTO DE ABREU,2006–2010,5,13079,38.242590520142045,37.39715781600598,38.22922241761603,3.669421938908936
SP,350620,BENTO DE ABREU,2011–2015,2,13284,15.054572826496047,0.0,15.055706112616681,2.7760643074287037
SP,350620,BENTO DE ABREU,2016–2019,1,10525,9.469696969696969,0.0,9.501187648456057,2.3514883601438616
SP,350620,BENTO DE ABREU,2020–2024,5,13101,38.113231545425606,38.211692777990066,38.16502557056713,3.667784143712315
SP,350630,BERNARDINO DE CAMPOS,2001–2005,11,53681,20.49337633549424,18.64801864801865,20.491421545798328,3.067653857642942
SP,350630,BERNARDINO DE CAMPOS,2006–2010,13,53819,24.15131823356947,18.590816136828405,24.15503818354113,3.225058201872606
SP,350630,BERNARDINO DE CAMPOS,2011–2015,28,54887,50.63453287159611,18.33348611238427,51.01390128810101,3.9515110153179527
SP,350630,BERNARDINO DE CAMPOS,2016–2019,85,45152,188.32411899693597,194.83168860171085,188.25301204819277,5.243084807901302
SP,350630,BERNARDINO DE CAMPOS,2020–2024,52,58187,89.27008788658858,92.81133985825177,89.36704074793339,4.50387960742145
SP,350635,BERTIOGA,2001–2005,163,172853,94.45542323834574,96.88313126280241,94.29978073854663,4.557027509907737
SP,350635,BERTIOGA,2006–2010,144,217693,66.54286025315412,65.0790590050135,66.14819952869408,4.206902109932105
SP,350635,BERTIOGA,2011–2015,164,256811,63.81666068796917,65.90641289369096,63.860192904509546,4.172234075042334
SP,350635,BERTIOGA,2016–2019,186,229690,80.65165015191558,81.04835517281768,80.97871043580477,4.406459584723204
SP,350635,BERTIOGA,2020–2024,361,320268,111.4048835399728,78.58932167591729,112.71809859242883,4.73372256656237
SP,350640,BILAC,2001–2005,2,31813,6.334461206804134,0.0,6.286738125923365,1.9860560008835269
SP,350640,BILAC,2006–2010,3,34231,9.026628554234993,0.0,8.763985860769479,2.2787007044314964
SP,350640,BILAC,2011–2015,4,35574,11.261742578233328,0.0,11.244167088322934,2.5050496675371727
SP,350640,BILAC,2016–2019,1,28865,3.480924533556112,0.0,3.4644032565390614,1.4961355562452325
SP,350640,BILAC,2020–2024,3,36730,8.223738694089619,13.663068725235687,8.167710318540703,2.215687562455376
SP,350650,BIRIGUI,2001–2005,175,492174,35.454787421392766,36.07354881266491,35.556530820400916,3.5988598520508077
SP,350650,BIRIGUI,2006–2010,126,528486,23.91350890346462,23.99646771995162,23.841691170627037,3.2125233373011897
SP,350650,BIRIGUI,2011–2015,119,556055,21.443686714249424,23.20537650723383,21.40076071611621,3.1090949188252504
SP,350650,BIRIGUI,2016–2019,83,460121,18.03421413254435,18.126738936091918,18.038733289721616,2.946475498248898
SP,350650,BIRIGUI,2020–2024,128,598229,21.405322301169438,21.32996604269406,21.396488635622813,3.108904189235011
SP,350660,BIRITIBA MIRIM,2001–2005,19,128876,14.658388027400198,15.294612472756473,14.742853595704398,2.756386522345243
SP,350660,BIRITIBA MIRIM,2006–2010,21,138748,15.151566100932751,14.417531718569782,15.135353302389944,2.7810127219106144
SP,350660,BIRITIBA MIRIM,2011–2015,42,144243,29.09828057005418,31.00027555800496,29.11753083338533,3.405107421928093
